strategy_id,size_transform,earn_transform,momentum_power,top_n,cadence,return_mode,cagr,sharpe,max_drawdown,worst_12m,turnover,end_value
size=log_cap|earn=linear|mom=0.5|top=5|monthly|overnight,log_cap,linear,0.5,5,monthly,overnight,0.41689353879491575,2.0405023500609483,-0.17032491808714212,-0.15534315130771514,5.537037144945685,9002147.375759128
size=log_cap|earn=linear|mom=0.5|top=5|monthly|intraday,log_cap,linear,0.5,5,monthly,intraday,0.06232175518625471,0.3821712726778357,-0.42598495728976904,-0.419165343512818,5.537037144945685,509341.60278011276
size=log_cap|earn=linear|mom=0.5|top=7|weekly|close,log_cap,linear,0.5,7,weekly,close,0.4909869624690997,1.6742931408685102,-0.3190615869003781,-0.21745327058459651,10.706747946463304,14965715.074542148
size=log_cap|earn=linear|mom=0.5|top=7|weekly|overnight,log_cap,linear,0.5,7,weekly,overnight,0.37423217795085106,2.0410222059336456,-0.17094526637380802,-0.1385535562192478,10.706747946463304,6636572.798858398
size=log_cap|earn=linear|mom=0.5|top=7|weekly|intraday,log_cap,linear,0.5,7,weekly,intraday,0.07238354030382022,0.4406824894866531,-0.36555356918237514,-0.3597098762330724,10.706747946463304,559546.350100126
size=log_cap|earn=linear|mom=0.5|top=7|monthly|close,log_cap,linear,0.5,7,monthly,close,0.49592172821049885,1.6531835274533166,-0.31007229184647456,-0.19829945454959852,5.260584014442212,15467063.025648866
size=log_cap|earn=linear|mom=0.5|top=7|monthly|overnight,log_cap,linear,0.5,7,monthly,overnight,0.3906422732757995,2.0385082752073247,-0.16129853610670009,-0.14687431794876282,5.260584014442212,7470570.976760192
size=log_cap|earn=linear|mom=0.5|top=7|monthly|intraday,log_cap,linear,0.5,7,monthly,intraday,0.06953134217154755,0.42092581293369563,-0.3975347970983919,-0.39037717980243614,5.260584014442212,544881.3706121288
size=log_cap|earn=linear|mom=0.5|top=10|weekly|close,log_cap,linear,0.5,10,weekly,close,0.47550434729531754,1.671621496427664,-0.29646239640167793,-0.20669465895951422,10.474746104155386,13486208.638267944
size=log_cap|earn=linear|mom=0.5|top=10|weekly|overnight,log_cap,linear,0.5,10,weekly,overnight,0.36073973716036,2.0379544453781517,-0.160369717482317,-0.13610315533601425,10.474746104155386,6014678.69964266
size=log_cap|earn=linear|mom=0.5|top=10|weekly|intraday,log_cap,linear,0.5,10,weekly,intraday,0.07189414300819097,0.44454932159040783,-0.35679052142740453,-0.35086611471269535,10.474746104155386,557005.0820412147
size=log_cap|earn=linear|mom=0.5|top=10|monthly|close,log_cap,linear,0.5,10,monthly,close,0.4571952711981919,1.5843148575839854,-0.31007229184647467,-0.19467847025996632,5.187357086796146,11907294.746079426
size=log_cap|earn=linear|mom=0.5|top=10|monthly|overnight,log_cap,linear,0.5,10,monthly,overnight,0.3690990270375354,1.99274106588173,-0.1665837179196764,-0.15225039577033905,5.187357086796146,6393467.9515731055
size=log_cap|earn=linear|mom=0.5|top=10|monthly|intraday,log_cap,linear,0.5,10,monthly,intraday,0.058406276758129705,0.37549913244140815,-0.40005478381108106,-0.3929271053404606,5.187357086796146,490927.10358131066
size=log_cap|earn=linear|mom=0.5|top=12|weekly|close,log_cap,linear,0.5,12,weekly,close,0.4705576963628062,1.6649778618968114,-0.29646239640167804,-0.20669465895951378,10.365177135492296,13042058.270403406
size=log_cap|earn=linear|mom=0.5|top=12|weekly|overnight,log_cap,linear,0.5,12,weekly,overnight,0.3577188078993725,2.034107781409877,-0.1603697174823162,-0.13603680469387724,10.365177135492296,5882838.295960131
size=log_cap|earn=linear|mom=0.5|top=12|weekly|intraday,log_cap,linear,0.5,12,weekly,intraday,0.07087841028742492,0.44052562470330836,-0.35655150797905166,-0.3514866186499145,10.365177135492296,551763.8527057864
size=log_cap|earn=linear|mom=0.5|top=12|monthly|close,log_cap,linear,0.5,12,monthly,close,0.4558760973457039,1.5867248728399541,-0.31007229184647445,-0.19267711057110093,5.167681373217965,11800234.99258147
size=log_cap|earn=linear|mom=0.5|top=12|monthly|overnight,log_cap,linear,0.5,12,monthly,overnight,0.3695089455669456,2.001011056886816,-0.1665837179196732,-0.15225039577033594,5.167681373217965,6412582.961792312
size=log_cap|earn=linear|mom=0.5|top=12|monthly|intraday,log_cap,linear,0.5,12,monthly,intraday,0.05721680747262048,0.37075851502486357,-0.40096478243569056,-0.3938479152482173,5.167681373217965,485452.89611485775
size=log_cap|earn=linear|mom=1.0|top=5|weekly|close,log_cap,linear,1.0,5,weekly,close,0.5289777714854265,1.654835045257592,-0.31346049016038746,-0.23495229684603958,11.860725285346897,19233892.880298473
size=log_cap|earn=linear|mom=1.0|top=5|weekly|overnight,log_cap,linear,1.0,5,weekly,overnight,0.41832080501077984,2.0749109212647974,-0.1702423818996356,-0.13995230722474938,11.860725285346897,9092985.719402498
size=log_cap|earn=linear|mom=1.0|top=5|weekly|intraday,log_cap,linear,1.0,5,weekly,intraday,0.06398642776395236,0.3889653956499379,-0.37105469297203686,-0.36665505269761156,11.860725285346897,517357.06974063773
size=log_cap|earn=linear|mom=1.0|top=5|monthly|close,log_cap,linear,1.0,5,monthly,close,0.5402901092927286,1.648653241531488,-0.30536980274444336,-0.20836335377696102,5.680203359008616,20701023.4383262
size=log_cap|earn=linear|mom=1.0|top=5|monthly|overnight,log_cap,linear,1.0,5,monthly,overnight,0.43108261583940544,2.051018230540719,-0.16744072528326182,-0.13370552053083296,5.680203359008616,9942618.443307707
size=log_cap|earn=linear|mom=1.0|top=5|monthly|intraday,log_cap,linear,1.0,5,monthly,intraday,0.06936844588051772,0.4053870766157092,-0.4103409084084333,-0.39252198956750406,5.680203359008616,544054.3527890599
size=log_cap|earn=linear|mom=1.0|top=7|weekly|close,log_cap,linear,1.0,7,weekly,close,0.5016569852433588,1.6515296993937199,-0.3250306939711616,-0.2219349805181131,11.183934908727274,16068687.144311547
size=log_cap|earn=linear|mom=1.0|top=7|weekly|overnight,log_cap,linear,1.0,7,weekly,overnight,0.3976816622133774,2.0752628734186054,-0.16704367224617855,-0.13515935514737343,11.183934908727274,7856358.357957839
size=log_cap|earn=linear|mom=1.0|top=7|weekly|intraday,log_cap,linear,1.0,7,weekly,intraday,0.061489555855372746,0.38575637653940614,-0.3711320812935718,-0.3667329823711092,11.183934908727274,505376.57137624547
size=log_cap|earn=linear|mom=1.0|top=7|monthly|close,log_cap,linear,1.0,7,monthly,close,0.5126632666951414,1.6471136975322043,-0.3051449330471562,-0.20657583546823877,5.45561516163872,17282537.09782123
size=log_cap|earn=linear|mom=1.0|top=7|monthly|overnight,log_cap,linear,1.0,7,monthly,overnight,0.40973696214748045,2.0556600427741256,-0.16020438396573466,-0.1387854703821031,5.45561516163872,8558859.04964412
size=log_cap|earn=linear|mom=1.0|top=7|monthly|intraday,log_cap,linear,1.0,7,monthly,intraday,0.06659818534841455,0.4021143003215087,-0.39288254404681244,-0.3869790308940012,5.45561516163872,530161.6815679226
size=log_cap|earn=linear|mom=1.0|top=10|weekly|close,log_cap,linear,1.0,10,weekly,close,0.4917742879477056,1.664208315328937,-0.3109992197688206,-0.2096515189096102,10.755388629533492,15044709.949219389
size=log_cap|earn=linear|mom=1.0|top=10|weekly|overnight,log_cap,linear,1.0,10,weekly,overnight,0.38148762544905424,2.065290533464204,-0.16265091323356617,-0.1334539507862108,10.755388629533492,6994379.540100153
size=log_cap|earn=linear|mom=1.0|top=10|weekly|intraday,log_cap,linear,1.0,10,weekly,intraday,0.06712761251361643,0.41530220973028426,-0.3651409969229982,-0.3606999887664739,10.755388629533492,532791.7856579815
size=log_cap|earn=linear|mom=1.0|top=10|monthly|close,log_cap,linear,1.0,10,monthly,close,0.4848682660713679,1.6102192713368546,-0.30514493304715673,-0.19870047728936402,5.301203708295936,14364412.909691026
size=log_cap|earn=linear|mom=1.0|top=10|monthly|overnight,log_cap,linear,1.0,10,monthly,overnight,0.3925248234175669,2.0304456807961135,-0.1600689888967778,-0.1437168363721476,5.301203708295936,7572035.870175621
size=log_cap|earn=linear|mom=1.0|top=10|monthly|intraday,log_cap,linear,1.0,10,monthly,intraday,0.06009249921869442,0.3776609073226043,-0.3948290185632952,-0.38894443261772693,5.301203708295936,498782.6686442652
size=log_cap|earn=linear|mom=1.0|top=12|weekly|close,log_cap,linear,1.0,12,weekly,close,0.4900890450136439,1.666966015685288,-0.31099921976881995,-0.20965151890961164,10.656929740753027,14876079.798412492
size=log_cap|earn=linear|mom=1.0|top=12|weekly|overnight,log_cap,linear,1.0,12,weekly,overnight,0.3788203483059174,2.0651883900629304,-0.16265091323356606,-0.1334290194524671,10.656929740753027,6860872.649991001
size=log_cap|earn=linear|mom=1.0|top=12|weekly|intraday,log_cap,linear,1.0,12,weekly,intraday,0.06810169928349796,0.42028545851060833,-0.36500900020382987,-0.36056706869502775,10.656929740753027,537661.5713848014
size=log_cap|earn=linear|mom=1.0|top=12|monthly|close,log_cap,linear,1.0,12,monthly,close,0.48618296667074934,1.618139891999296,-0.3051449330471564,-0.199919930448193,5.282683132716484,14491746.918536117
size=log_cap|earn=linear|mom=1.0|top=12|monthly|overnight,log_cap,linear,1.0,12,monthly,overnight,0.3928463621091922,2.039452834872939,-0.1600689888967779,-0.14371683637214738,5.282683132716484,7589489.462012079
size=log_cap|earn=linear|mom=1.0|top=12|monthly|intraday,log_cap,linear,1.0,12,monthly,intraday,0.06073719295693758,0.3808731516281141,-0.3952496025083502,-0.3893691062538739,5.282683132716484,501815.8483587353
size=log_cap|earn=linear|mom=1.5|top=5|weekly|close,log_cap,linear,1.5,5,weekly,close,0.5384129868236105,1.6436899393610935,-0.3225411437937148,-0.22027781401825663,11.865541192271861,20450815.72192993
size=log_cap|earn=linear|mom=1.5|top=5|weekly|overnight,log_cap,linear,1.5,5,weekly,overnight,0.42450396541804714,2.0564690670855685,-0.1720251457236449,-0.1272915695507263,11.865541192271861,9496114.047478326
size=log_cap|earn=linear|mom=1.5|top=5|weekly|intraday,log_cap,linear,1.5,5,weekly,intraday,0.06609274147278743,0.3942047289953236,-0.37750839402427394,-0.3741322800331771,11.865541192271861,527661.628097438
size=log_cap|earn=linear|mom=1.5|top=5|monthly|close,log_cap,linear,1.5,5,monthly,close,0.5544023178019855,1.6488807931026253,-0.30085105689789104,-0.22073676488891136,5.811629568408997,22672054.49711736
size=log_cap|earn=linear|mom=1.5|top=5|monthly|overnight,log_cap,linear,1.5,5,monthly,overnight,0.43961172443516006,2.04117932409423,-0.1715181106811584,-0.12786272824931266,5.811629568408997,10549594.732407026
size=log_cap|earn=linear|mom=1.5|top=5|monthly|intraday,log_cap,linear,1.5,5,monthly,intraday,0.0726262167592282,0.4145231980580773,-0.39592731227467237,-0.38457356284030875,5.811629568408997,560810.3482880946
size=log_cap|earn=linear|mom=1.5|top=7|weekly|close,log_cap,linear,1.5,7,weekly,close,0.5192398027306564,1.652701332899814,-0.3281134063579372,-0.22066215025241875,11.457151228484511,18046619.25774388
size=log_cap|earn=linear|mom=1.5|top=7|weekly|overnight,log_cap,linear,1.5,7,weekly,overnight,0.40928403405682756,2.0697285283008506,-0.16685756565404297,-0.13113928440528244,11.457151228484511,8531476.548352765
size=log_cap|earn=linear|mom=1.5|top=7|weekly|intraday,log_cap,linear,1.5,7,weekly,intraday,0.06457810321654844,0.39419355829388814,-0.3732497223007244,-0.36985051119305334,11.457151228484511,520233.2326494774
size=log_cap|earn=linear|mom=1.5|top=7|monthly|close,log_cap,linear,1.5,7,monthly,close,0.5289752461366088,1.642841690217803,-0.30061178232347785,-0.21592849949561588,5.602010888828344,19233576.086898156
size=log_cap|earn=linear|mom=1.5|top=7|monthly|overnight,log_cap,linear,1.5,7,monthly,overnight,0.42446279930094555,2.056874242302577,-0.1623786616814754,-0.12932036599477703,5.602010888828344,9493377.784654168
size=log_cap|earn=linear|mom=1.5|top=7|monthly|intraday,log_cap,linear,1.5,7,monthly,intraday,0.06658038406100553,0.3965959853606106,-0.3934916877055804,-0.3882283963479335,5.602010888828344,530073.4511496302
size=log_cap|earn=linear|mom=1.5|top=10|weekly|close,log_cap,linear,1.5,10,weekly,close,0.50931361891089,1.66181754876682,-0.3200329698773213,-0.2112399641190147,11.07285446288388,16904663.985747874
size=log_cap|earn=linear|mom=1.5|top=10|weekly|overnight,log_cap,linear,1.5,10,weekly,overnight,0.3983086925302657,2.0765210236847538,-0.16473998879227147,-0.13088449125031498,11.07285446288388,7891576.603262936
size=log_cap|earn=linear|mom=1.5|top=10|weekly|intraday,log_cap,linear,1.5,10,weekly,intraday,0.06626027983332139,0.4052368252660901,-0.37060769495934587,-0.3671941546858093,11.07285446288388,528489.137492994
size=log_cap|earn=linear|mom=1.5|top=10|monthly|close,log_cap,linear,1.5,10,monthly,close,0.5102341071993597,1.6276418779223834,-0.30061178232347874,-0.20825051884686852,5.445130929739993,17007756.178418603
size=log_cap|earn=linear|mom=1.5|top=10|monthly|overnight,log_cap,linear,1.5,10,monthly,overnight,0.4117736830378709,2.0476823513239686,-0.16232075861051154,-0.1376450525534748,5.445130929739993,8682972.18199035
size=log_cap|earn=linear|mom=1.5|top=10|monthly|intraday,log_cap,linear,1.5,10,monthly,intraday,0.06318060458471608,0.3857947892584863,-0.38944931402294214,-0.3844188432568314,5.445130929739993,513462.9356395715
size=log_cap|earn=linear|mom=1.5|top=12|weekly|close,log_cap,linear,1.5,12,weekly,close,0.5057814561950229,1.6601263587200203,-0.320032969877321,-0.21123996411901436,11.019489255415213,16514268.618800256
size=log_cap|earn=linear|mom=1.5|top=12|weekly|overnight,log_cap,linear,1.5,12,weekly,overnight,0.3951185395644685,2.075745468785377,-0.16473998879227225,-0.13087538108958274,11.019489255415213,7713861.85046021
size=log_cap|earn=linear|mom=1.5|top=12|weekly|intraday,log_cap,linear,1.5,12,weekly,intraday,0.06626914532646433,0.4058316106404845,-0.37053644653688256,-0.36712251984400546,11.019489255415213,528532.9586539718
size=log_cap|earn=linear|mom=1.5|top=12|monthly|close,log_cap,linear,1.5,12,monthly,close,0.5083092150354442,1.6291707292230482,-0.3006117823234783,-0.20914763588349505,5.436973652781298,16792815.217598584
size=log_cap|earn=linear|mom=1.5|top=12|monthly|overnight,log_cap,linear,1.5,12,monthly,overnight,0.410324987893532,2.0524252699834333,-0.16232075861051187,-0.13764505255347492,5.436973652781298,8594527.060019216
size=log_cap|earn=linear|mom=1.5|top=12|monthly|intraday,log_cap,linear,1.5,12,monthly,intraday,0.06288730478418425,0.38505710478209854,-0.38963696829385397,-0.38460804365543677,5.436973652781298,512052.1262054227
size=log_cap|earn=square|mom=0.0|top=5|weekly|close,log_cap,square,0.0,5,weekly,close,0.5274943399779191,1.7537095666082367,-0.2482865267663109,-0.17361638709077643,10.204377493546467,19048609.710070673
size=log_cap|earn=square|mom=0.0|top=5|weekly|overnight,log_cap,square,0.0,5,weekly,overnight,0.39137922985188234,2.09123728627997,-0.1641523631243217,-0.13867618773311807,10.204377493546467,7510144.518475199
size=log_cap|earn=square|mom=0.0|top=5|weekly|intraday,log_cap,square,0.0,5,weekly,intraday,0.08530640200331274,0.4963042876966011,-0.3518728503165226,-0.34722129506130095,10.204377493546467,630541.7013032397
size=log_cap|earn=square|mom=0.0|top=5|monthly|close,log_cap,square,0.0,5,monthly,close,0.4775115865143751,1.5918244077169064,-0.32234728109413846,-0.227102058143427,5.252338247557361,13670282.60153314
size=log_cap|earn=square|mom=0.0|top=5|monthly|overnight,log_cap,square,0.0,5,monthly,overnight,0.3850111460679593,1.984330832224026,-0.1845787900986663,-0.16830151210095445,5.252338247557361,7174326.853505831
size=log_cap|earn=square|mom=0.0|top=5|monthly|intraday,log_cap,square,0.0,5,monthly,intraday,0.060759575188843895,0.381681425891332,-0.41286004090882056,-0.3995275353117237,5.252338247557361,501921.4505733005
size=log_cap|earn=square|mom=0.0|top=7|weekly|close,log_cap,square,0.0,7,weekly,close,0.5029016768422301,1.7337770024569594,-0.2646279059735426,-0.19150570273177991,10.105197980358236,16202002.081853904
size=log_cap|earn=square|mom=0.0|top=7|weekly|overnight,log_cap,square,0.0,7,weekly,overnight,0.37097534973390034,2.0661904788237124,-0.16243021587501938,-0.1442428756627423,10.105197980358236,6481384.923307575
size=log_cap|earn=square|mom=0.0|top=7|weekly|intraday,log_cap,square,0.0,7,weekly,intraday,0.08387926193231743,0.497164219488678,-0.3409790493831829,-0.33743653944790886,10.105197980358236,622321.9352268649
size=log_cap|earn=square|mom=0.0|top=7|monthly|close,log_cap,square,0.0,7,monthly,close,0.4594523499157168,1.5753393941896012,-0.32254482158912545,-0.21470613421214124,5.213276171472926,12092500.163972417
size=log_cap|earn=square|mom=0.0|top=7|monthly|overnight,log_cap,square,0.0,7,monthly,overnight,0.3690411306772039,1.962923906119968,-0.18138934715334343,-0.16604733074122446,5.213276171472926,6390772.308090405
size=log_cap|earn=square|mom=0.0|top=7|monthly|intraday,log_cap,square,0.0,7,monthly,intraday,0.06008882680347227,0.38157411581988465,-0.4045686909796642,-0.39462946649795816,5.213276171472926,498765.43787883606
size=log_cap|earn=square|mom=0.0|top=10|weekly|close,log_cap,square,0.0,10,weekly,close,0.4802692006901772,1.6896547393655466,-0.26658764304749094,-0.18751261196716762,10.184635921272013,13926855.706425007
size=log_cap|earn=square|mom=0.0|top=10|weekly|overnight,log_cap,square,0.0,10,weekly,overnight,0.3602385136473414,2.0377844741496585,-0.1622272589972108,-0.14157993130512525,10.184635921272013,5992621.863757171
size=log_cap|earn=square|mom=0.0|top=10|weekly|intraday,log_cap,square,0.0,10,weekly,intraday,0.07601807795169302,0.46397212960819106,-0.34436678681726063,-0.338949490709617,10.184635921272013,578748.0403558138
size=log_cap|earn=square|mom=0.0|top=10|monthly|close,log_cap,square,0.0,10,monthly,close,0.4388722504763831,1.538244794003055,-0.3225448215891259,-0.2055077168702032,5.223712340658727,10495680.34406898
size=log_cap|earn=square|mom=0.0|top=10|monthly|overnight,log_cap,square,0.0,10,monthly,overnight,0.36069921368440583,1.9537048895231302,-0.18210654935305215,-0.16677797440774111,5.223712340658727,6012892.713919324
size=log_cap|earn=square|mom=0.0|top=10|monthly|intraday,log_cap,square,0.0,10,monthly,intraday,0.05178256629017919,0.34586762203908655,-0.4067421889643943,-0.3975304746782572,5.223712340658727,461135.2866675298
size=log_cap|earn=square|mom=0.0|top=12|weekly|close,log_cap,square,0.0,12,weekly,close,0.47779722061888075,1.6854057318047473,-0.26658764304749083,-0.18751261196716784,10.19718453055557,13696659.594417121
size=log_cap|earn=square|mom=0.0|top=12|weekly|overnight,log_cap,square,0.0,12,weekly,overnight,0.3587463675878064,2.035023947206553,-0.1622272589972109,-0.14149883393015383,10.19718453055557,5927388.640584347
size=log_cap|earn=square|mom=0.0|top=12|weekly|intraday,log_cap,square,0.0,12,weekly,intraday,0.07544826697505602,0.4615952434468781,-0.34415458791483744,-0.34018090461876827,10.19718453055557,575699.0136926679
size=log_cap|earn=square|mom=0.0|top=12|monthly|close,log_cap,square,0.0,12,monthly,close,0.4361828215398167,1.5346512804165793,-0.3225448215891261,-0.20570362410601994,5.229939898711726,10301680.39865634
size=log_cap|earn=square|mom=0.0|top=12|monthly|overnight,log_cap,square,0.0,12,monthly,overnight,0.35832124647695496,1.9476831215685404,-0.18210654935305237,-0.16677797440774123,5.229939898711726,5908920.6293888185
size=log_cap|earn=square|mom=0.0|top=12|monthly|intraday,log_cap,square,0.0,12,monthly,intraday,0.051697342451503925,0.34571096455332384,-0.4075585015557841,-0.3983594624307999,5.229939898711726,460762.8112916878
size=log_cap|earn=square|mom=0.5|top=5|weekly|close,log_cap,square,0.5,5,weekly,close,0.5286589393880265,1.6904560552758159,-0.3141074681458208,-0.1909032232971739,10.641170135801516,19193933.957694303
size=log_cap|earn=square|mom=0.5|top=5|weekly|overnight,log_cap,square,0.5,5,weekly,overnight,0.42110167167240076,2.1170734470795,-0.16598728816958863,-0.13996065812845826,10.641170135801516,9272346.388118798
size=log_cap|earn=square|mom=0.5|top=5|weekly|intraday,log_cap,square,0.5,5,weekly,intraday,0.06323016490835043,0.39070751932669084,-0.3901240320538343,-0.38374479635964875,10.641170135801516,513701.6722137235
size=log_cap|earn=square|mom=0.5|top=5|monthly|close,log_cap,square,0.5,5,monthly,close,0.5016292909980318,1.591840378374015,-0.3185712923058638,-0.22640170530696568,5.307592341542156,16065732.159817306
size=log_cap|earn=square|mom=0.5|top=5|monthly|overnight,log_cap,square,0.5,5,monthly,overnight,0.4146224560226408,2.0236965753803484,-0.16940340385309438,-0.1541042355150828,5.307592341542156,8859286.586347077
size=log_cap|earn=square|mom=0.5|top=5|monthly|intraday,log_cap,square,0.5,5,monthly,intraday,0.055445314411845636,0.35284841459254634,-0.4154836715086686,-0.40296115327743065,5.307592341542156,477401.8537020393
size=log_cap|earn=square|mom=0.5|top=7|weekly|close,log_cap,square,0.5,7,weekly,close,0.5208754155372948,1.7220090788555726,-0.29404155081759586,-0.19804358357983898,10.395443525142355,18241307.821753647
size=log_cap|earn=square|mom=0.5|top=7|weekly|overnight,log_cap,square,0.5,7,weekly,overnight,0.39918275857413676,2.1079153578330545,-0.16418665389586273,-0.1393964113396986,10.395443525142355,7940907.054244167
size=log_cap|earn=square|mom=0.5|top=7|weekly|intraday,log_cap,square,0.5,7,weekly,intraday,0.07463152064837719,0.4462512808488586,-0.35956081167735443,-0.35684601375180747,10.395443525142355,571353.8520310117
size=log_cap|earn=square|mom=0.5|top=7|monthly|close,log_cap,square,0.5,7,monthly,close,0.5003335057394547,1.632540197755463,-0.3186673124266868,-0.2096790770232818,5.257622652540655,15928016.871573271
size=log_cap|earn=square|mom=0.5|top=7|monthly|overnight,log_cap,square,0.5,7,monthly,overnight,0.40598696204847107,2.0581845730535284,-0.16762074204136945,-0.1525759514179843,5.257622652540655,8334510.043439971
size=log_cap|earn=square|mom=0.5|top=7|monthly|intraday,log_cap,square,0.5,7,monthly,intraday,0.06093730590445823,0.38001872726149283,-0.3982869380022198,-0.39074516106604307,5.257622652540655,502760.7166962609
size=log_cap|earn=square|mom=0.5|top=10|weekly|close,log_cap,square,0.5,10,weekly,close,0.5041118744099784,1.7026591131857778,-0.2947535109763648,-0.1922808435913681,10.252808890147332,16332575.780473443
size=log_cap|earn=square|mom=0.5|top=10|weekly|overnight,log_cap,square,0.5,10,weekly,overnight,0.38689997679719856,2.0918017575319197,-0.1642960918068328,-0.13785007007818306,10.252808890147332,7272495.180987053
size=log_cap|earn=square|mom=0.5|top=10|weekly|intraday,log_cap,square,0.5,10,weekly,intraday,0.07226351802153319,0.4390879925450534,-0.3584519459698995,-0.35224083194672695,10.252808890147332,558922.1530506678
size=log_cap|earn=square|mom=0.5|top=10|monthly|close,log_cap,square,0.5,10,monthly,close,0.4790664827541675,1.5994680564886663,-0.318667312426687,-0.20723657640334392,5.159968750392727,13814424.81485628
size=log_cap|earn=square|mom=0.5|top=10|monthly|overnight,log_cap,square,0.5,10,monthly,overnight,0.3935053254187131,2.038518402326332,-0.16873903323001993,-0.15371445509586779,5.159968750392727,7625372.1078736745
size=log_cap|earn=square|mom=0.5|top=10|monthly|intraday,log_cap,square,0.5,10,monthly,intraday,0.055495842864660805,0.3581891601008739,-0.4002609706339364,-0.3927439359124687,5.159968750392727,477629.81944405235
size=log_cap|earn=square|mom=0.5|top=12|weekly|close,log_cap,square,0.5,12,weekly,close,0.49884096954758217,1.6927887115540967,-0.29475351097636515,-0.19228084359136743,10.216418390379582,15770707.951444754
size=log_cap|earn=square|mom=0.5|top=12|weekly|overnight,log_cap,square,0.5,12,weekly,overnight,0.38428378807284647,2.08694876124276,-0.16429609180683336,-0.13781454559377448,10.216418390379582,7136842.924701207
size=log_cap|earn=square|mom=0.5|top=12|weekly|intraday,log_cap,square,0.5,12,weekly,intraday,0.07055461406021735,0.43181057016879176,-0.3583360302938384,-0.35278549721147534,10.216418390379582,550102.4007302148
size=log_cap|earn=square|mom=0.5|top=12|monthly|close,log_cap,square,0.5,12,monthly,close,0.4742102548551983,1.5922392695979004,-0.31866731242668767,-0.20348003947808024,5.162346836123504,13368719.289111046
size=log_cap|earn=square|mom=0.5|top=12|monthly|overnight,log_cap,square,0.5,12,monthly,overnight,0.389638971233353,2.029746147092236,-0.16873903323001938,-0.15371445509586712,5.162346836123504,7416996.639750548
size=log_cap|earn=square|mom=0.5|top=12|monthly|intraday,log_cap,square,0.5,12,monthly,intraday,0.05494799289589736,0.35618577196342904,-0.4006417614891298,-0.3931294995403847,5.162346836123504,475163.3402275142
size=log_cap|earn=square|mom=1.0|top=5|weekly|close,log_cap,square,1.0,5,weekly,close,0.5428411275144245,1.6677753506183808,-0.32020867318211943,-0.2055345048183761,11.342233593162204,21045471.510612004
size=log_cap|earn=square|mom=1.0|top=5|weekly|overnight,log_cap,square,1.0,5,weekly,overnight,0.43753518872552544,2.1116607851080955,-0.17559924489960166,-0.13797056556175324,11.342233593162204,10398825.347137572
size=log_cap|earn=square|mom=1.0|top=5|weekly|intraday,log_cap,square,1.0,5,weekly,intraday,0.05990865428269121,0.37067344412873887,-0.38753625536784886,-0.38072751988333187,11.342233593162204,497920.7359450096
size=log_cap|earn=square|mom=1.0|top=5|monthly|close,log_cap,square,1.0,5,monthly,close,0.5392712683431014,1.6259824421420057,-0.31495345847457756,-0.2194749935469278,5.531376746770196,20564879.200553127
size=log_cap|earn=square|mom=1.0|top=5|monthly|overnight,log_cap,square,1.0,5,monthly,overnight,0.4482852714664056,2.08183735066124,-0.16821893955817235,-0.1479327901008256,5.531376746770196,11200842.812896172
size=log_cap|earn=square|mom=1.0|top=5|monthly|intraday,log_cap,square,1.0,5,monthly,intraday,0.056212335281280446,0.351343153034818,-0.4125953169641403,-0.40621545494178257,5.531376746770196,480872.92709787446
size=log_cap|earn=square|mom=1.0|top=7|weekly|close,log_cap,square,1.0,7,weekly,close,0.5316299605467705,1.69284328917785,-0.3212355637361348,-0.20401494365477335,10.811694448425065,19569201.264018394
size=log_cap|earn=square|mom=1.0|top=7|weekly|overnight,log_cap,square,1.0,7,weekly,overnight,0.41757232343718576,2.1123312073712026,-0.1703890341456441,-0.13686139337832226,10.811694448425065,9045246.29692678
size=log_cap|earn=square|mom=1.0|top=7|weekly|intraday,log_cap,square,1.0,7,weekly,intraday,0.06761563988784625,0.4086461825196943,-0.37168527880560465,-0.3648793767216161,10.811694448425065,535226.614689783
size=log_cap|earn=square|mom=1.0|top=7|monthly|close,log_cap,square,1.0,7,monthly,close,0.5289997722212478,1.6539856555764492,-0.3149900868063864,-0.2076532973252806,5.336731629268992,19236652.97008405
size=log_cap|earn=square|mom=1.0|top=7|monthly|overnight,log_cap,square,1.0,7,monthly,overnight,0.42777619917306997,2.0829523918609807,-0.1635538019939794,-0.14347242593204934,5.336731629268992,9715899.12675102
size=log_cap|earn=square|mom=1.0|top=7|monthly|intraday,log_cap,square,1.0,7,monthly,intraday,0.064514746922959,0.3899066877186993,-0.39229141380342303,-0.38619994523059775,5.336731629268992,519924.56840289466
size=log_cap|earn=square|mom=1.0|top=10|weekly|close,log_cap,square,1.0,10,weekly,close,0.5225606588105856,1.6982555913569886,-0.3104874000515666,-0.1965784512793659,10.582447929062733,18443878.567220096
size=log_cap|earn=square|mom=1.0|top=10|weekly|overnight,log_cap,square,1.0,10,weekly,overnight,0.40796711998424384,2.1156399905267746,-0.16620978307703727,-0.13502616331654171,10.582447929062733,8452307.546917453
size=log_cap|earn=square|mom=1.0|top=10|weekly|intraday,log_cap,square,1.0,10,weekly,intraday,0.06875023118973922,0.41666027447649395,-0.36579020677276364,-0.36092228952808025,10.582447929062733,540925.9682459923
size=log_cap|earn=square|mom=1.0|top=10|monthly|close,log_cap,square,1.0,10,monthly,close,0.5057529884306413,1.6214806168160985,-0.31499008680638585,-0.20568102256135068,5.27002195287973,16511155.427006181
