Date,AMD,ANET,AVGO,BIL,CEG,DRAM,GEV,MRVL,MU,NBIS,NVDA,QQQ,SMCI,SNDK,STX,VRT,VST
2023-09-11,105.31999969482422,48.29750061035156,82.87018585205078,80.89552307128906,108.04920959472656,,,55.81393051147461,69.26668548583984,,45.09387969970703,370.50079345703125,27.73200035095215,,59.98717498779297,39.05830383300781,32.69133758544922
2023-09-12,105.30999755859375,47.25749969482422,81.45999145507812,80.92205047607422,106.59517669677734,,,55.14995574951172,69.54363250732422,,44.78644561767578,366.39251708984375,26.76799964904785,,58.504058837890625,37.4840202331543,32.701045989990234
2023-09-13,107.70999908447266,47.022499084472656,82.27118682861328,80.93085479736328,107.35164642333984,,,55.10040283203125,70.07774353027344,,45.400299072265625,367.78814697265625,27.09600067138672,,59.12902069091797,36.89614486694336,32.19645690917969
2023-09-14,106.62999725341797,46.88999938964844,84.07591247558594,80.95740509033203,110.48564910888672,,,55.33824920654297,71.00749969482422,,45.496124267578125,370.7956237792969,27.07699966430664,,59.931209564208984,38.301048278808594,32.06060791015625
2023-09-15,101.48999786376953,46.18000030517578,82.15062713623047,80.97504425048828,108.00007629394531,,,54.00038146972656,69.11831665039062,,43.81825256347656,364.4465026855469,24.926000595092773,,59.46482467651367,38.03202438354492,31.93445587158203
2023-09-18,102.37000274658203,46.505001068115234,81.98857879638672,80.98389434814453,108.79584503173828,,,54.28777313232422,69.7315673828125,,43.88412857055664,364.82647705078125,24.43000030517578,,59.912559509277344,37.66336441040039,32.49726867675781
2023-09-19,101.61000061035156,46.20750045776367,81.91139221191406,80.99272155761719,108.59935760498047,,,53.603973388671875,69.93927001953125,,43.43895721435547,364.048828125,24.77400016784668,,60.50952911376953,37.922420501708984,32.36643981933594
2023-09-20,100.33999633789062,45.6875,80.55074310302734,81.0015869140625,108.19654846191406,,,52.464298248291016,68.92050170898438,,42.16034698486328,358.802734375,24.30699920654297,,61.218448638916016,36.98582077026367,31.575586318969727
2023-09-21,96.11000061035156,44.46500015258789,78.39676666259766,81.0457534790039,108.00990295410156,,,51.37419509887695,67.159912109375,,40.94062042236328,352.2278137207031,23.15399932861328,,61.05054473876953,36.188716888427734,32.65935134887695
2023-09-22,96.19999694824219,45.084999084472656,80.40623474121094,81.05457305908203,108.42251586914062,,,51.83005142211914,68.12921142578125,,41.53252029418945,352.27703857421875,23.575000762939453,,61.47030258178711,36.318241119384766,32.43478775024414
2023-09-25,97.37999725341797,45.29499816894531,80.87271881103516,81.06340789794922,110.24004364013672,,,52.15708541870117,67.8324966430664,,42.14338302612305,353.9503173828125,24.88599967956543,,60.76319885253906,36.6370849609375,32.864383697509766
