Date,AAPL,ADBE,AMD,AMZN,ANET,AVGO,BIL,CEG,CRM,GEV,GOOGL,IEF,META,MRVL,MSFT,MU,NFLX,NVDA,ORCL,QCOM,QQQ,SNDK,SPY,STX,TSLA,VRT,VST
2016-01-27,21.024250030517578,84.8499984741211,2.130000114440918,29.167499542236328,3.8031249046325684,9.318767547607422,73.61376190185547,,66.28327178955078,,35.56365203857422,85.62309265136719,93.6278076171875,7.524970054626465,44.64992904663086,10.133234024047852,9.114999771118164,0.6909310817718506,29.950759887695312,35.5001335144043,93.32872009277344,,158.60450744628906,16.892471313476562,12.538000106811523,,
2016-01-28,21.175031661987305,84.5199966430664,2.0799999237060547,31.767499923706055,3.715625047683716,9.624947547912598,73.61376190185547,,64.57286834716797,,37.086151123046875,85.73370361328125,108.16018676757812,7.699545860290527,45.38218688964844,9.645590782165527,9.440999984741211,0.6833781599998474,30.311086654663086,32.55735397338867,94.64633178710938,,159.43072509765625,16.760942459106445,12.646666526794434,,
2016-01-29,21.906448364257812,89.12999725341797,2.200000047683716,29.350000381469727,3.7518749237060547,10.184000015258789,73.62989044189453,,66.90255737304688,,37.73291778564453,86.19189453125,111.23320770263672,8.131380081176758,48.02352523803711,10.757416725158691,9.184000015258789,0.7135884165763855,31.151872634887695,33.86442565917969,96.62278747558594,,163.31727600097656,18.195261001586914,12.74666690826416,,
2016-02-01,21.70165252685547,89.61000061035156,2.140000104904175,28.74049949645996,3.703749895095825,10.486373901367188,73.59770202636719,,67.27609252929688,,38.199771881103516,85.99330139160156,114.0881118774414,8.204886436462402,47.692264556884766,10.689146995544434,9.409000396728516,0.713831901550293,31.160449981689453,34.43954086303711,96.88258361816406,,163.25819396972656,19.047094345092773,13.129332542419434,,
2016-02-02,21.262798309326172,87.94999694824219,1.9900000095367432,27.604999542236328,3.6024999618530273,10.148201942443848,73.59770202636719,,63.42274475097656,,38.70231628417969,86.60246276855469,113.6123046875,7.965996265411377,46.20161437988281,10.328291893005371,9.14900016784668,0.6836220026016235,30.328245162963867,32.22871780395508,94.78551483154297,,160.3159942626953,17.919675827026367,12.185333251953125,,
2016-02-03,21.683650970458984,87.98999786376953,2.069999933242798,26.553499221801758,3.871875047683716,10.005008697509766,73.61376190185547,,64.22879028320312,,37.139671325683594,86.50752258300781,111.70902252197266,8.517277717590332,45.46935272216797,10.49409008026123,9.074000358581543,0.6870328187942505,30.619945526123047,33.4088249206543,94.33087158203125,,161.27706909179688,19.115989685058594,11.565333366394043,,
2016-02-04,21.85787582397461,86.36000061035156,2.0899999141693115,26.812999725341797,3.898124933242798,10.3675537109375,73.62989044189453,,66.05717468261719,,36.18067169189453,86.71318817138672,109.52816772460938,8.544840812683105,45.32988357543945,10.952471733093262,8.970999717712402,0.6872764825820923,31.271982192993164,34.103424072265625,94.32159423828125,,161.5299530029297,20.16197967529297,11.688667297363281,,
2016-02-05,21.27408790588379,79.19999694824219,1.9800000190734863,25.10650062561035,3.7012500762939453,9.776520729064941,73.62989044189453,,57.51496124267578,,34.87873077392578,86.82396697998047,103.16405487060547,8.232447624206543,43.72591018676758,10.728158950805664,8.279000282287598,0.6439105272293091,30.628528594970703,32.87852096557617,91.04607391357422,,158.45277404785156,20.1811466217041,10.84000015258789,,
2016-02-08,21.498106002807617,74.94000244140625,1.9299999475479126,24.405000686645508,3.372499942779541,9.281445503234863,73.61376190185547,,53.13080596923828,,34.8985481262207,87.4726791381836,98.88165283203125,8.131380081176758,43.072113037109375,9.918669700622559,8.331999778747559,0.6144313812255859,30.551311492919922,32.78141784667969,89.65420532226562,,156.3198699951172,19.395370483398438,9.866000175476074,,
2016-02-09,21.493574142456055,73.8499984741211,1.899999976158142,24.103500366210938,3.3125,9.117691993713379,73.62989044189453,,56.35503005981445,,34.74292755126953,87.48847961425781,98.67349243164062,7.993561267852783,42.958778381347656,9.733366012573242,8.61299991607666,0.6210094690322876,30.096603393554688,32.57229232788086,89.3758316040039,,156.3282928466797,18.78846549987793,9.883333206176758,,
2016-02-10,21.33066177368164,75.52999877929688,1.840000033378601,24.52400016784668,3.3481249809265137,9.078848838806152,73.61376190185547,,57.76070785522461,,35.031864166259766,87.74958801269531,100.12078094482422,7.883302211761475,43.3336181640625,9.655342102050781,8.845000267028809,0.6195477247238159,30.199562072753906,32.0867919921875,89.71919250488281,,156.19338989257812,19.286758422851562,9.57800006866455,,
2016-02-11,21.201679229736328,74.94000244140625,1.8600000143051147,25.19099998474121,3.398124933242798,8.858732223510742,73.62989044189453,,58.232547760009766,,35.0075798034668,88.15301513671875,101.02286529541016,7.727107524871826,43.31618881225586,9.450531005859375,8.635000228881836,0.6163802742958069,29.890697479248047,32.11668395996094,89.58924865722656,,154.16162109375,18.545698165893555,10.031332969665527,,
2016-02-12,21.267305374145508,76.66999816894531,1.8300000429153442,25.354000091552734,3.515000104904175,9.266215324401855,73.61376190185547,,58.66506576538086,,35.03384780883789,87.48065185546875,101.12200164794922,7.9108662605285645,44.02227020263672,9.77237606048584,8.739999771118164,0.6268563270568848,30.49126434326172,33.281837463378906,90.95323944091797,,157.33998107910156,19.088712692260742,10.06933307647705,,
2016-02-16,21.866926193237305,78.87999725341797,1.8300000429153442,26.05500030517578,3.6968750953674316,9.615047454833984,73.61376190185547,,58.704383850097656,,35.566627502441406,87.21952056884766,100.72547912597656,8.379454612731934,44.85638427734375,10.542854309082031,8.904999732971191,0.6575537919998169,30.628528594970703,34.902610778808594,93.00394439697266,,159.99560546875,20.015050888061523,10.344667434692383,,
2016-02-17,22.201807022094727,81.8499984741211,1.899999976158142,26.704999923706055,3.7412500381469727,9.953218460083008,73.61376190185547,,62.4102783203125,,36.27682113647461,87.00587463378906,104.28421020507812,8.544840812683105,46.02410125732422,11.14753246307373,9.47599983215332,0.6738770008087158,31.42641830444336,36.157413482666016,95.11029815673828,,162.6090545654297,20.423906326293945,11.245332717895508,,
2016-02-18,21.780946731567383,80.52999877929688,1.909999966621399,26.25,3.6343750953674316,9.678262710571289,73.62989044189453,,60.65071105957031,,35.560184478759766,87.4094467163086,102.56927490234375,8.526464462280273,45.82215881347656,11.206047058105469,9.048999786376953,0.731860339641571,31.42641830444336,36.65782928466797,94.02466583251953,,161.94305419921875,21.15219497680664,11.118000030517578,,
2016-02-19,21.731163024902344,80.87000274658203,1.909999966621399,26.7450008392334,4.0625,9.800127029418945,73.62989044189453,,61.083229064941406,,35.78816223144531,87.4094467163086,103.65970611572266,8.416206359863281,45.4973030090332,10.884203910827637,8.92300033569336,0.7416055202484131,31.55510139465332,36.911781311035156,94.30303955078125,,161.8671417236328,20.021434783935547,11.10533332824707,,
2016-02-22,21.921234130859375,83.80000305175781,2.009999990463257,27.975000381469727,4.087500095367432,9.950170516967773,73.62989044189453,,62.891937255859375,,36.132102966308594,87.32237243652344,106.22715759277344,8.544840812683105,46.22604751586914,10.776925086975098,9.192999839782715,0.7679174542427063,31.838233947753906,38.30101013183594,95.83404541015625,,164.21087646484375,20.590009689331055,11.849332809448242,,
2016-02-23,21.42569923400879,83.06999969482422,1.9700000286102295,27.64699935913086,4.122499942779541,9.761281967163086,73.61376190185547,,61.83030700683594,,35.54927062988281,87.49640655517578,104.5419692993164,8.50809097290039,44.935401916503906,10.230761528015137,8.911999702453613,0.7698665261268616,31.357778549194336,37.658660888671875,94.25664520263672,,162.13699340820312,19.638120651245117,11.814000129699707,,
2016-02-24,21.744733810424805,83.41999816894531,2.0199999809265137,27.70199966430664,4.214375019073486,9.927322387695312,73.62989044189453,,61.456764221191406,,35.72819137573242,87.49640655517578,105.9495849609375,8.719409942626953,45.09343719482422,10.377058029174805,9.16100025177002,0.7752262353897095,31.42641830444336,38.480262756347656,95.15670013427734,,162.8788604736328,19.85533332824707,11.933333396911621,,
2016-02-25,21.894081115722656,86.68000030517578,2.0299999713897705,27.75749969482422,4.228750228881836,10.089555740356445,73.61376190185547,,68.23941802978516,,36.135581970214844,87.75747680664062,107.12923431396484,8.774540901184082,45.74314498901367,10.45508098602295,9.45300006866455,0.7769317626953125,31.992660522460938,38.569881439208984,96.0938720703125,,164.8515625,19.753124237060547,12.495332717895508,,
2016-02-26,21.928014755249023,86.5999984741211,2.069999933242798,27.761499404907227,4.31374979019165,10.138299942016602,73.61376190185547,,68.5343246459961,,35.9244499206543,87.33031463623047,106.98053741455078,8.765352249145508,45.04075622558594,10.435574531555176,9.479000091552734,0.7718154191970825,31.709545135498047,38.55494689941406,95.9732437133789,,164.47222900390625,20.245027542114258,12.689332962036133,,
